id,filepath,sha256,bytes,label,kind,source,subclass,group_id,split,duration_s,sample_rate,channels,subtype,license
dat_989bc2a0ee03,dataset/datasec/PT_DATASET_250314/Birds/Birds-031.wav,e5c814e283e2d72f41f66c8efab82b48f27fcad2780915f87895e3f124ae5b11,243728,negative,animal,datasec,Birds,datasec_Birds-031,train,2.7629,44100,1,PCM_16,CC BY 4.0
dat_ffce642363ff,dataset/datasec/PT_DATASET_250314/Birds/Birds-032.wav,dd470bdb464e8b5827bd23ef82f14cde8d6b57f4c5c0a07dc21e49c3dd2c97c6,205928,negative,animal,datasec,Birds,datasec_Birds-032,train,2.3343,44100,1,PCM_16,CC BY 4.0
dat_2d81f1db66ef,dataset/datasec/PT_DATASET_250314/Birds/Birds-033.wav,2b287aab45348e4adf12442f484f939cc69490e170560feb8e1ea9e056c3b339,384848,negative,animal,datasec,Birds,datasec_Birds-033,train,4.3629,44100,1,PCM_16,CC BY 4.0
dat_4840fe22762a,dataset/datasec/PT_DATASET_250314/Birds/Birds-034.wav,f30a2a9b60d7a75762d8f1aa2b8b070f26767410cfc7fc0a6ed5e19d0e3373c9,441044,negative,animal,datasec,Birds,dup_892847e348,train,5.0,44100,1,PCM_16,CC BY 4.0
dat_fdbb763155e3,dataset/datasec/PT_DATASET_250314/Birds/Birds-035.wav,2f72112be0971db0f1e92ac08ad22129a7d245cae56cc18a09ba732c3b368028,441044,negative,animal,datasec,Birds,dup_ac31a47d5e,test,5.0,44100,1,PCM_16,CC BY 4.0
dat_17ab65f0f875,dataset/datasec/PT_DATASET_250314/Birds/Birds-036.wav,0615734b8ef3283156091db7c8736e1d4b055646a7d26c2b3b3f75de7e94923e,441044,negative,animal,datasec,Birds,dup_2bf78bc581,test,5.0,44100,1,PCM_16,CC BY 4.0
dat_f496a0b978bc,dataset/datasec/PT_DATASET_250314/Birds/Birds-037.wav,878ddf2e264e4a665bff818337b57282ed1e831c54b4103e9ed89a5b187c7a5a,441044,negative,animal,datasec,Birds,dup_2bf78bc581,test,5.0,44100,1,PCM_16,CC BY 4.0
dat_d9a0aed6d043,dataset/datasec/PT_DATASET_250314/Birds/Birds-038.wav,db73c55a7bd0d77247e7f865549edaeb0032a47c6ecefedf0896cae352218b3c,441044,negative,animal,datasec,Birds,dup_4b094b13a1,train,5.0,44100,1,PCM_16,CC BY 4.0
dat_a791bf124a06,dataset/datasec/PT_DATASET_250314/Birds/Birds-039.wav,baf863d5b17bd3ac55a718bf04efd614445053247e5111f89f25d5311f699463,957452,negative,animal,datasec,Birds,datasec_Birds-039,train,10.855,44100,1,PCM_16,CC BY 4.0
dat_c13b352bed75,dataset/datasec/PT_DATASET_250314/Birds/Birds-040.wav,947312deb7bc873bb49839176da9ac76fcb7eee0cbcd5af25b30cd66e1d67f6d,337676,negative,animal,datasec,Birds,datasec_Birds-040,val,3.828,44100,1,PCM_16,CC BY 4.0
dat_b6ee431c75be,dataset/datasec/PT_DATASET_250314/Birds/Birds-041.wav,04bc016d5181835c12607181692a4bc8e4f79c0721ebc8ee691da12d25c37a18,7053836,negative,animal,datasec,Birds,datasec_Birds-041,train,79.975,44100,1,PCM_16,CC BY 4.0
dat_626a9e4596ac,dataset/datasec/PT_DATASET_250314/Birds/Birds-042.wav,865349100d80e73ddb160ca9eecc9a892e83e35608c31631105ce376c019b796,1694632,negative,animal,datasec,Birds,datasec_Birds-042,val,19.213,44100,1,PCM_16,CC BY 4.0
dat_40bcbd9e446a,dataset/datasec/PT_DATASET_250314/Birds/Birds-043.wav,b98e6783274bec2b0ea59238b11c3538b060d47a10e6229ae06eaa246c8e91ee,482828,negative,animal,datasec,Birds,datasec_Birds-043,train,5.4737,44100,1,PCM_16,CC BY 4.0
dat_b3aecd3cec03,dataset/datasec/PT_DATASET_250314/Birds/Birds-044.wav,f5988d93ea866937126ae9da33969dad43effe790f82f7bac970084791ea4500,2420344,negative,animal,datasec,Birds,datasec_Birds-044,test,27.441,44100,1,PCM_16,CC BY 4.0
dat_5e36c4f16525,dataset/datasec/PT_DATASET_250314/Birds/Birds-045.wav,2babefbe741409fa8fa02e7152cd5147be76d922fb8a290b008dc7452fd4d20d,2420344,negative,animal,datasec,Birds,datasec_Birds-045,train,27.441,44100,1,PCM_16,CC BY 4.0
dat_59b0c6fefa62,dataset/datasec/PT_DATASET_250314/Birds/Birds-046.wav,53e840202681b783aa1e117489e5f708898994db045bd0e1cba893e8b91c1828,2420344,negative,animal,datasec,Birds,datasec_Birds-046,train,27.441,44100,1,PCM_16,CC BY 4.0
dat_2d385da94f35,dataset/datasec/PT_DATASET_250314/Birds/Birds-047.wav,5b6423a18a6628cfffebb9b145a35739cdc1fbdebd91c9f1f1d05e8c1f3ff1a4,2420344,negative,animal,datasec,Birds,datasec_Birds-047,train,27.441,44100,1,PCM_16,CC BY 4.0
dat_53b7ece4a5ca,dataset/datasec/PT_DATASET_250314/Birds/Birds-048.wav,5c5bfd273804f31ffddbbecf64d91b9a9ffec79dd5d1a6fdb420caf3ee51f7dd,2420344,negative,animal,datasec,Birds,datasec_Birds-048,train,27.441,44100,1,PCM_16,CC BY 4.0
dat_d12da06d4a27,dataset/datasec/PT_DATASET_250314/Birds/Birds-049.wav,6475b3ebf3d88f8918b0457863a6b0ec9ec87e73e52d9dc7ee42398adb8ed7fc,2420348,negative,animal,datasec,Birds,datasec_Birds-049,test,27.4411,44100,1,PCM_16,CC BY 4.0
dat_a1ee117835c8,dataset/datasec/PT_DATASET_250314/Birds/Birds-050.wav,7eb66488d70e78e446ba3818e1b9ad99b9d003e9aa4fd3ba288907ff9e505ee4,2706284,negative,animal,datasec,Birds,datasec_Birds-050,train,30.683,44100,1,PCM_16,CC BY 4.0
dat_9ddeba7c8459,dataset/datasec/PT_DATASET_250314/Birds/Birds-051.wav,dd89d28d9cc71179051a3b09ecee9b6b8b148edf1f752ec4a2ea4921e83bd365,2706284,negative,animal,datasec,Birds,datasec_Birds-051,test,30.683,44100,1,PCM_16,CC BY 4.0
dat_19e0874381bc,dataset/datasec/PT_DATASET_250314/Birds/Birds-052.wav,10e911e9242724152764c0667586460ebedb7d15d927352d1ad34b24d91473ca,2706288,negative,animal,datasec,Birds,datasec_Birds-052,train,30.683,44100,1,PCM_16,CC BY 4.0
dat_2f388720b5ab,dataset/datasec/PT_DATASET_250314/Birds/Birds-053.wav,d057d0fe9f95139b3e181a123271fa173476ac99a0cf99a6ddca29a46c829aa1,2968844,negative,animal,datasec,Birds,datasec_Birds-053,train,33.6599,44100,1,PCM_16,CC BY 4.0
dat_3983da63571d,dataset/datasec/PT_DATASET_250314/Birds/Birds-054.wav,b4db8a5808592cd9f9500b54562d93ebab0c505b69f29358c4b38c5370d11052,745932,negative,animal,datasec,Birds,datasec_Birds-054,test,8.4568,44100,1,PCM_16,CC BY 4.0
dat_9052a8ee727e,dataset/datasec/PT_DATASET_250314/Birds/Birds-055.wav,3595efd9f77aeeef1a45d1c2c2fd2ee86e76190ffe189091f8bcf9e5e180fbe7,659168,negative,animal,datasec,Birds,datasec_Birds-055,train,7.4731,44100,1,PCM_16,CC BY 4.0
dat_871f09be52a1,dataset/datasec/PT_DATASET_250314/Birds/Birds-056.wav,53fb73d788b0702cbac4d24829f00613929aab64708208c1ccd0a4b86c78f145,1598164,negative,animal,datasec,Birds,datasec_Birds-056,train,18.1193,44100,1,PCM_16,CC BY 4.0
dat_6f7a748b6a28,dataset/datasec/PT_DATASET_250314/Birds/Birds-057.wav,78c2290584fd38ba58db8f9b76d8becbb00bcd4bcbd871e689aee95202447818,2156740,negative,animal,datasec,Birds,datasec_Birds-057,train,24.4523,44100,1,PCM_16,CC BY 4.0
dat_151e2e34a01d,dataset/datasec/PT_DATASET_250314/Birds/Birds-058.wav,aa40f7943f133d69655477b4bf17b26012205b59da63d25dc2e9072b085addbb,2280260,negative,animal,datasec,Birds,datasec_Birds-058,train,25.8528,44100,1,PCM_16,CC BY 4.0
dat_da22d1c8aa18,dataset/datasec/PT_DATASET_250314/Birds/Birds-059.wav,2e3262ae7e22914f841eb79c5be58bf5c9f890fd5d8bb2958d94f6589c22d02a,3423982,negative,animal,datasec,Birds,datasec_Birds-059,test,38.8202,44100,1,PCM_16,CC BY 4.0
dat_413c9523eeba,dataset/datasec/PT_DATASET_250314/Birds/Birds-060.wav,6a7bc1389eae375914429dc4b33b89d1faa9e7450973b34668f6bf4b3998723a,579838,negative,animal,datasec,Birds,datasec_Birds-060,val,6.5736,44100,1,PCM_16,CC BY 4.0
dat_7c3fa37e25ff,dataset/datasec/PT_DATASET_250314/Birds/Birds-061.wav,27cafcf71d5e8d5c53880d78fce137c767742fbcaa1513e7ab9c0e50bf995e08,882044,negative,animal,datasec,Birds,datasec_Birds-061,train,10.0,44100,1,PCM_16,CC BY 4.0
dat_f2d49ec66a88,dataset/datasec/PT_DATASET_250314/Birds/Birds-062.wav,1b0c2c8afb34b04df264a764c9126039e412738ea74a0d374a6dabe1009e9137,2275814,negative,animal,datasec,Birds,datasec_Birds-062,test,25.8024,44100,1,PCM_16,CC BY 4.0
dat_46f744a448cd,dataset/datasec/PT_DATASET_250314/Birds/Birds-063.wav,54ef214ae5595983af9446d163d3115cf81dbaa706add5851319f655016db7a1,2275814,negative,animal,datasec,Birds,datasec_Birds-063,train,25.8024,44100,1,PCM_16,CC BY 4.0
dat_8e5b73918a24,dataset/datasec/PT_DATASET_250314/Birds/Birds-064.wav,af76ba183f74047407c694e65246b0cdc0ac6bc97112eba72f1beb0e944f7274,2275814,negative,animal,datasec,Birds,datasec_Birds-064,train,25.8024,44100,1,PCM_16,CC BY 4.0
dat_a00a0be50df8,dataset/datasec/PT_DATASET_250314/Birds/Birds-065.wav,24bf2d856c27b92165b66c64661e917a197d87ae4c03c0c89f8029c1ec443d47,2275814,negative,animal,datasec,Birds,datasec_Birds-065,train,25.8024,44100,1,PCM_16,CC BY 4.0
dat_84050dd38661,dataset/datasec/PT_DATASET_250314/Birds/Birds-066.wav,8ca8639c49fe35fa7bcc0cbecd3ce8de000616e248cbad29fa9a05489402c94d,2275822,negative,animal,datasec,Birds,datasec_Birds-066,train,25.8025,44100,1,PCM_16,CC BY 4.0
dat_61b191559dfe,dataset/datasec/PT_DATASET_250314/Birds/Birds-067.wav,98861f80e3b9c31866451f7a66014b9ddb72aa5f2dc7424e44b1aae82cc4f217,882044,negative,animal,datasec,Birds,datasec_Birds-067,train,10.0,44100,1,PCM_16,CC BY 4.0
dat_25ddaf18534d,dataset/datasec/PT_DATASET_250314/Birds/Birds-068.wav,a1927c6971eb584c2a8faf72170aa52db7a549655b39fa6a94b217141fb8fc79,882044,negative,animal,datasec,Birds,datasec_Birds-068,train,10.0,44100,1,PCM_16,CC BY 4.0
dat_bc149e40d66c,dataset/datasec/PT_DATASET_250314/Birds/Birds-069.wav,1a07d9ae39a6928b099920529375c83a3cc2baf1e06b1fba5a8f741d467d0a26,832148,negative,animal,datasec,Birds,datasec_Birds-069,train,9.4343,44100,1,PCM_16,CC BY 4.0
dat_a7b3021ec739,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-001.wav,9a5d1284f9e6d015c25b01ac0c00e249e6989b62a85a78a12038544ba43a5892,3191174,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-001,train,36.1806,44100,1,PCM_16,CC BY 4.0
dat_144f10ffa42b,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-002.wav,ae82fe2882563f09010f20d805ff97688daea59030c34b888e9252b3bc8dc1c6,642328,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-002,val,7.2821,44100,1,PCM_16,CC BY 4.0
dat_a03b157adbb2,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-003.wav,0e5101ba3c61b2de5ae30908dab102bf9ff3b1cc74e49f75f201611a5cf97180,3378636,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-003,val,38.306,44100,1,PCM_16,CC BY 4.0
dat_11b2205453e1,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-004.wav,12b18d2b0feff475962cf8c6960676e3a598038944c4cca2f8555b7d79ca45b6,236442,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-004,train,2.6802,44100,1,PCM_16,CC BY 4.0
dat_d57f5bf006dd,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-005.wav,d05229873db47251e54775100745cf9fffdf234743fa8befe4a5ffdce17e7531,1658964,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-005,train,18.8086,44100,1,PCM_16,CC BY 4.0
dat_2c9e11f20a7b,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-006.wav,6ecdfe73d28209bb485cce72f7b4ac2f5100e823d2b56db1a0de68242f2c2e74,737798,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-006,train,8.3646,44100,1,PCM_16,CC BY 4.0
dat_830e394b1bb8,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-007.wav,bc03e09fe1987c5e3f1b34a5539b01e932985d08679744508aa1a12044114ad3,460876,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-007,test,5.2249,44100,1,PCM_16,CC BY 4.0
dat_abda3dec5c11,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-008.wav,812d067e7fa4669011eea72968b376ffe95ad09d589b78e1755404f8e2329137,1745198,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-008,train,19.7863,44100,1,PCM_16,CC BY 4.0
dat_ad1e9b4311a7,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-009.wav,a349132172d6420e1b095b898a25de69c3fd12451e2152d5999988c70457174d,2352474,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-009,train,26.6715,44100,1,PCM_16,CC BY 4.0
dat_931917536e6f,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-010.wav,8193d91dee527afc251797f5dcafef058dc3f99d2cd15b81d022f5cbc014860f,1790974,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-010,val,20.3053,44100,1,PCM_16,CC BY 4.0
dat_0c5198691f5f,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-011.wav,61b16bb35df2db6af8b8e8962029911acf8a0038e64a230272bb22a437b1892d,1643806,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-011,test,18.6368,44100,1,PCM_16,CC BY 4.0
dat_aefec7a9f72c,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-012.wav,16f9418da19b704ba640d76c96b858f3f3a46fef5afdb639adad8977f87f4b7e,2042298,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-012,train,23.1548,44100,1,PCM_16,CC BY 4.0
dat_795ef84cd45e,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-013.wav,86606b9258823a0c450ff66c1bab085dbc5abf372f3ea68d471c04f2911a4589,1992482,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-013,train,22.59,44100,1,PCM_16,CC BY 4.0
dat_0df341388775,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-014.wav,3efa42789a8e89405ac593a964047fce3d19f327ca5bc27f06208174fd06ed5d,2298134,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-014,test,26.0554,44100,1,PCM_16,CC BY 4.0
dat_94e1787f571f,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-015.wav,51ef0ca477aab3650a75b8908deafb7275dc59bf08dd30238a30bf5909e2e289,2107952,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-015,test,23.8992,44100,1,PCM_16,CC BY 4.0
dat_95536163db8b,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-016.wav,ea644f4b214f77c1fa223343ab45a54d4a8610a4f3150e4291269dc035623546,1917760,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-016,test,21.7428,44100,1,PCM_16,CC BY 4.0
dat_1bc2e880ea8c,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-017.wav,b55908eab2b25d9fb10918eeb73e133d494d439d2c32cb9ae733e84c2603b6c2,3976488,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-017,test,45.0844,44100,1,PCM_16,CC BY 4.0
dat_929ad18f4251,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-018.wav,fa14410410af782de970106cbc918480238fb523c5d44ca2134cf4fc50ffa187,1306412,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-018,test,14.8114,44100,1,PCM_16,CC BY 4.0
dat_07eb9f9113e6,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-019.wav,d23b6e16d0ac6926ce3a7e1916b8226d10a55f5640dbb5768cde4b72f4e605cf,435246,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-019,test,4.9343,44100,1,PCM_16,CC BY 4.0
dat_4ad25a056177,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-020.wav,9ac9fdfac58ac7373de0725c9de738f59d107a4472436511c41f88ccf0a0380e,2858180,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-020,train,32.4052,44100,1,PCM_16,CC BY 4.0
dat_7ce1f297bd18,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-021.wav,2014a905c0b24d9e040b705b7f57435cca5294ac463c192598197acecaead51a,4267690,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-021,train,48.386,44100,1,PCM_16,CC BY 4.0
dat_c5b4c7778581,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-022.wav,fe9e3bbbc3cbd26ed5fb275fd7a3c3808889eb5560c41e59072ae8cf77762c00,5702282,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-022,train,64.6512,44100,1,PCM_16,CC BY 4.0
dat_4af656d54bb7,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-023.wav,6596d502281dab9f93b90e38c7e71e1159e69be84655aae3fa7e2579f484da62,2130916,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-023,train,24.1595,44100,1,PCM_16,CC BY 4.0
dat_d55bc9837fb1,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-024.wav,c180f76e10bdb8bc0856f4e86acee1ec88fd9528d37bb5286a8bbd2a35f7c94b,1157886,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-024,test,13.1275,44100,1,PCM_16,CC BY 4.0
dat_ed74fe8ca511,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-025.wav,ac0663cb35dae1843dcacdab7f1b83479e103d1116289f5f20ec3fda46cdc582,2108892,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-025,test,23.9098,44100,1,PCM_16,CC BY 4.0
dat_345cb38b8789,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-026.wav,8ab5c704fdd7d842cbce413d123b6c542f3fc71bd72285afb2cbfc304ac395da,991712,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-026,train,11.2434,44100,1,PCM_16,CC BY 4.0
dat_9ea4c3173a62,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-027.wav,87e6da87d472e55c852e3c1e6d070ea697c8dc1bd8237fcbee887532c8bbc8c8,656032,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-027,val,7.4375,44100,1,PCM_16,CC BY 4.0
dat_566aff57dd38,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-028.wav,bab7c6bdf4e86d7d7c3abeeb6333b8e04d5d5f1619d5e03ab0a86429353ea152,883352,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-028,train,10.0148,44100,1,PCM_16,CC BY 4.0
dat_c758644f2634,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-029.wav,7d8dc667fa4aa82c1d979f79b8d1765bad5209c0a2ae07c2a6328594d74d75dc,899586,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-029,test,10.1989,44100,1,PCM_16,CC BY 4.0
dat_423c0a6a6fdc,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-030.wav,ee6501cf136ccfb618666640cdbef6f8ba83bd6bcf5246aceedfba85f10fc3d7,954596,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-030,train,10.8226,44100,1,PCM_16,CC BY 4.0
dat_3c8089d22f78,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-031.wav,53b9da318216257a25d089e371301d50813a725f04a9f41ed278ef347825b545,926410,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-031,val,10.503,44100,1,PCM_16,CC BY 4.0
dat_757142795a48,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-032.wav,d60f95395da99abab2ae290e97a0f8b15bea6b666bedfec6f1a043a187cf27b8,3774464,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-032,train,42.7939,44100,1,PCM_16,CC BY 4.0
dat_19ab0f18ed1d,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-033.wav,641372744cb770ef598ebac9d53552beeb5236e476a2ea89a2d64303980ab7c8,1045846,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-033,test,11.8572,44100,1,PCM_16,CC BY 4.0
dat_f5220c362795,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-034.wav,f1d0972b3cae83f63dd57ada25319df35af95c2c2cc2414c39f66ffbd61dc0f0,211022,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-034,train,2.392,44100,1,PCM_16,CC BY 4.0
dat_067993485f17,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-035.wav,ef526f71b4cb5ef9478e8fbb17caf63cbd6283e72a1f4dda45d130784a45b9df,650802,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-035,test,7.3782,44100,1,PCM_16,CC BY 4.0
dat_ac5ad8f3dac8,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-036.wav,8bf978a72afae11d028dafbc2d58fd30a5009690dfb4a4e7930b6c1ab24c749a,1777712,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-036,train,20.155,44100,1,PCM_16,CC BY 4.0
dat_ffc15dca11c0,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-037.wav,e6425f130c083d6c519cf2116f96b81b5f9de29255a7a2ef3216e2e09367ef15,966220,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-037,test,10.9544,44100,1,PCM_16,CC BY 4.0
dat_dc869d79f057,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-038.wav,d68627393f798baa56331dbe5ed589c13a045c023003a7607acb150e0ba6bfa3,1789640,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-038,train,20.2902,44100,1,PCM_16,CC BY 4.0
dat_a77ec9ebc005,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-039.wav,91dcb3f7a26816341fc486a95f168751e49ff76f212e829c4075ab8d61549e0b,1642558,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-039,train,18.6226,44100,1,PCM_16,CC BY 4.0
dat_25a07aee8b37,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-040.wav,3f738d09ddf5a64a2b5930faf1d99ed7b52b4022cd4eea004b8999581eedfa23,1644912,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-040,train,18.6493,44100,1,PCM_16,CC BY 4.0
dat_b5da545f932d,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-041.wav,ff2c781e37835561b531f0bd1d5ca483d7373842421b843ab59c7731e0061915,940984,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-041,train,10.6683,44100,1,PCM_16,CC BY 4.0
dat_b3900f262997,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-042.wav,07527975d1c8e491fc955363e26b1dc0dc171009138feb8b5ce1fcb30f078fef,788126,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-042,train,8.9352,44100,1,PCM_16,CC BY 4.0
dat_a901deeab0f8,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-043.wav,8a5e082d125b2589232efa3cb1b159374ab37dc663428cb3513dd484ede5037f,3199542,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-043,train,36.2755,44100,1,PCM_16,CC BY 4.0
dat_c115fb9cdab0,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-044.wav,6b1d5d2382bc5064977f0423455d1f24ea997e40d523d0cebe9c683d39b9589c,584066,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-044,test,6.6216,44100,1,PCM_16,CC BY 4.0
dat_440c2e763773,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-045.wav,0be15e44fdf0fe85a6aff533e319a7c302aa32ce77799ae80f1c2f542c366647,2545230,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-045,train,28.857,44100,1,PCM_16,CC BY 4.0
dat_5ba0cd6f7dde,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-046.wav,f7f55b56164050a5d04b83b37d5d3d4051c3a32857a1882bd4a67b26caf5f05f,5134534,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-046,val,58.2142,44100,1,PCM_16,CC BY 4.0
dat_2d57809ed056,dataset/datasec/PT_DATASET_250314/Cat fights and moans/Cat fights and moans-047.wav,5eb475d9daf793aa63a2a2983595865f98fdc8fd4ed6a1f81e765520664495c8,5379052,negative,animal,datasec,Cat fights and moans,datasec_Cat fights and moans-047,train,60.9865,44100,1,PCM_16,CC BY 4.0
